"","status_id","conversation_id","user_id","in_reply_to_user_id","is_retweet","retweet_user_id","quoted_user_id","created_at","text","lang","like_count","quote_count","reply_count","retweet_count","reply_settings","possibly_sensitive","impression_count","following_count","bookmark_count","quoted_text","media_type","verified","entities_normalizes_text","entities_probability","entities_type","entity_description","entity_id","entity_name"
"11","1660829320972058625","1660829320972058625","803694179079458816",NA,0,NA,NA,"2023-05-23T02:05:41.000Z","Semiconductor chips power every electronic device we use. And under our Administration, we are making historic investments to ensure the U.S. is a leader in chips innovation and manufacturing.
 
It was great to be in Sunnyvale, CA today to see this tremendous progress in action. https://t.co/bWDepYY79x","en",2143,24,315,531,"everyone",FALSE,299404,6,7,NA,"photo",TRUE,"U.S.,Sunnyvale,CA","0.9554,0.7396,0.9423","Place,Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,781974596752842752,1412579054855671809,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Services,Google Innovation,Politics,Kamala Harris,Political figures"
"12","1661019656017301509","1661019656017301509","803694179079458816",NA,0,NA,NA,"2023-05-23T14:42:00.000Z",".@POTUS and I are committed to ensuring that every person has access to mental health care and support. Please know you are not alone.
 
If you or someone you know is struggling, text 988 or visit https://t.co/oszVCHGsC6. https://t.co/ETOouJGMcg","en",2910,57,625,843,"everyone",FALSE,333615,6,16,NA,"photo",TRUE,NA,NA,NA,"US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,Conversation about US Healthcare,US Senator Kamala Harris (CA),Political issues,Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,848989123461365760,875006493984149509,900740740468191232,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,United States Healthcare System,Kamala Harris,Political issues,Political figures"
"13","1661054888233648164","1661054888233648164","803694179079458816",NA,0,NA,NA,"2023-05-23T17:02:00.000Z","When we talk about reproductive rights, we are talking about fundamental freedoms and liberty in our nation.
 
The government should not decide what a woman can or cannot do with her own body.","en",4111,157,2902,895,"everyone",FALSE,444430,6,12,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Politics,Political issues","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,847878884917886977,900740740468191232","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Politics,Political issues"
"14","1661111086383243273","1661111086383243273","803694179079458816",NA,0,NA,NA,"2023-05-23T20:45:19.000Z","I spoke with two young semiconductor engineers, Yann and Satomi, to learn more about their vital work.
 
Semiconductors are fundamental to technology – and @POTUS and I are committed to making historic investments to support their research and development here in the U.S. https://t.co/1DwBOFCT16","en",2235,35,427,501,"everyone",FALSE,257681,6,10,NA,"photo",TRUE,"Yann,Satomi,U.S.","0.4876,0.5527,0.8633","Other,Other,Place","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,781974596752842752,1412579054855671809,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Services,Google Innovation,Joe Biden,Politics,Kamala Harris,Political figures"
"15","1661365592245383172","1661365592245383172","803694179079458816",NA,0,NA,NA,"2023-05-24T13:36:38.000Z","Día De Las Madres is a chance to celebrate mothers for the care they give and I was honored to bring this tradition to my home.

To all the outstanding madres, abuelas, tías, comadres, and madrinas, thank you for all that you do to champion, encourage, and support us. https://t.co/Q1OQUGN78z","en",2566,32,305,519,"everyone",FALSE,250029,6,11,NA,"photo",TRUE,"Día De Las Madres","0.661","Other","US Senator Kamala Harris (CA),This Mother's Day entity will include all conversations for all years ,US Senator Kamala Harris (CA),This Mother's Day entity will include all conversations for all years ,Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1238036059402821633,875006493984149509,1238036059402821633,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Mother's Day,Kamala Harris,Mother's Day,Politics,Kamala Harris,Political figures"
"16","1661402932057653249","1661402932057653249","803694179079458816",NA,0,NA,NA,"2023-05-24T16:05:01.000Z","We invest in America because we believe in America.
 
We believe in the innovation of our nation.
We believe in the greatness of our nation.
 
And we know there is no limit to what our country can achieve.","en",1895,37,816,450,"everyone",FALSE,221366,6,7,NA,NA,TRUE,"America,America","0.9493,0.9404","Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"17","1661447087429505024","1661447087429505024","803694179079458816",NA,0,NA,NA,"2023-05-24T19:00:28.000Z",".@POTUS and I are fulfilling our pledge to invest in America. 
 
Since we took office, private sector companies have announced over $470 billion in manufacturing and clean energy investments, which are creating good-paying jobs across our nation.","en",1499,16,414,369,"everyone",FALSE,187850,6,3,NA,NA,TRUE,"America","0.811","Place","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"18","1661455919849394180","1661455919849394180","803694179079458816",NA,0,NA,NA,"2023-05-24T19:35:34.000Z","One year ago, 19 children and two educators were killed in a mass shooting in an elementary school in Uvalde, TX. We mourn for those lost and pray for their families. And we demand Congress and state legislators meet this heartbreaking moment not just with words, but with action. https://t.co/tDHo8v7E4E","en",5032,58,537,1203,"everyone",FALSE,487727,6,21,NA,"photo,photo",TRUE,"Uvalde,TX,Congress","0.7737,0.8959,0.6188","Place,Place,Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Family and Life Stages,Parenting K-6 kids","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,864925500627484672,864926035569135616","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Family and life stages,Parenting K-6 kids"
"19","1661500321355509760","1661500321355509760","803694179079458816",NA,0,NA,NA,"2023-05-24T22:32:00.000Z","Small business leaders are the engine of our economy. And when we invest in their potential, we invest in America. https://t.co/m9320wPRnw","en",1535,21,414,381,"everyone",FALSE,231814,6,4,NA,"photo",TRUE,"America","0.948","Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to Banks,Credit cards,Insurance,Investments,Stocks ,Small business,Conversation about global finance and economies.,Politics,Small business,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,1557696848252391426,857878891611865089,781974596148793345,847511168268644352,847878884917886977,857878891611865089,875006493984149509,1070032753834438656,1239963613978226688,1503733786608955394,1584573725449408513,1239963613978226688","Kamala Harris,Kamala Harris,Financial Services Business,Small business,Business & finance,Global Economy,Politics,Small business,Kamala Harris,Political figures,Economic Issues in the United States,Small and medium-sized business,Businesses by size,Economic Issues in the United States"
"20","1661521269815234561","1661521269815234561","803694179079458816",NA,0,NA,NA,"2023-05-24T23:55:14.000Z","Tina Turner was a spectacular light whose life was a testament to all those who believe in what can be, unburdened by what has been.
 
From Nutbush, TN to the Rock &amp; Roll Hall of Fame, her strength, voice, and signature moves inspired millions. Tina Turner was simply the best.","en",11930,50,409,1669,"everyone",FALSE,418148,6,34,NA,NA,TRUE,"Tina Turner,TN,Tina Turner","0.9712,0.651,0.7491","Person,Place,Person","US Senator Kamala Harris (CA),American-Swiss singer,dancer,actress,and author,US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to movies,music,television,franchises,venues,theme parks,toys,tourism,hotels,Rock Hall of Fame,American-Swiss singer,dancer,actress,and author,Rock,Music and radio,Politics,US Senator Kamala Harris (CA),Politician,American-Swiss singer,dancer,actress,and author,Classic Rock","10056420045,875006493984149509,1070723964769513472,875006493984149509,781974597310615553,781974596148793347,1557696802391859201,940950277728870400,1070723964769513472,806571747730341888,839544274442051584,847524658970636288,847878884917886977,875006493984149509,1070032753834438656,1070723964769513472,1108100469778345984","2019 Rock and Roll Hall of Fame,Kamala Harris,Tina Turner,Kamala Harris,Entertainment,Venue/Theatre - Entertainment,Entertainment & Leisure Business,Rock and Roll Hall of Fame,Tina Turner,Rock,Entertainment,Music,Politics,Kamala Harris,Political figures,Tina Turner,Classic rock"
"21","1661769558779207682","1661769558779207682","803694179079458816",NA,0,NA,NA,"2023-05-25T16:21:51.000Z","George Floyd should be alive today. Three years after his murder, our Administration remains committed to honoring his memory by fighting for a justice system that lives up to its name.

Congress can and must do everything in its power to protect public safety, advance… https://t.co/61kD4SSwme","en",3912,256,5439,809,"everyone",FALSE,878050,6,29,NA,NA,TRUE,"George Floyd","0.9713","Person","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1266467007987253248,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,George Floyd,Kamala Harris,Politics,Kamala Harris,Political figures"
"22","1661802313432924172","1661802313432924172","803694179079458816",NA,0,NA,NA,"2023-05-25T18:32:00.000Z","Today, our Administration rolled out the first-ever U.S. National Strategy to Counter Antisemitism, which includes over 100 new actions to combat rising antisemitism.

@POTUS and I are committed to fighting hatred in every form.","en",2295,323,892,523,"everyone",FALSE,1906132,6,64,NA,NA,TRUE,"U.S. National Strategy","0.5783","Organization","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"23","1661824962217357312","1661824962217357312","803694179079458816",NA,0,NA,NA,"2023-05-25T20:02:00.000Z","Gun violence is the leading cause of death of children in our nation.
 
This epidemic is preventable. We need commonsense gun safety laws, including an assault weapons ban and universal background checks. Congress must have the courage to act.","en",3040,95,2086,713,"everyone",FALSE,286733,6,10,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"24","1661843539389456423","1661843539389456423","803694179079458816",NA,0,NA,NA,"2023-05-25T21:15:50.000Z","One year ago, @POTUS signed an Executive Order to promote accountable policing, strengthen trust between law enforcement and the communities they serve, and promote public safety.

We are taking necessary and long-overdue steps to combat racial injustice. 
https://t.co/BMcc77FuRm","en",2469,31,480,567,"everyone",FALSE,278068,6,13,NA,NA,TRUE,NA,NA,NA,"US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"25","1661881146794287105","1661881146794287105","803694179079458816",NA,0,NA,NA,"2023-05-25T23:45:16.000Z","George Floyd should be alive and with his family today. Three years after his death, I am thinking of his daughter, Gianna.

Her father deserved to be safe. And as a nation, we must do everything in our power to create a justice system that lives up to its name. https://t.co/PhX9zUBnJ9","en",8399,383,8500,1374,"everyone",FALSE,983856,6,49,NA,"photo",TRUE,"George Floyd,Gianna","0.953,0.5242","Person,Person","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1266467007987253248,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,George Floyd,Kamala Harris,Politics,Kamala Harris,Political figures"
"26","1661901213187579906","1661901213187579906","803694179079458816",NA,0,NA,NA,"2023-05-26T01:05:00.000Z","General C.Q. Brown has dedicated his distinguished career in the United States Air Force to safeguarding our nation and preparing for the threats of tomorrow.

I am thrilled to see him nominated as the next Chairman of the Joint Chiefs of Staff. https://t.co/8PtqfFBePR","en",4656,57,497,811,"everyone",FALSE,335301,6,12,NA,"photo",TRUE,"C.Q. Brown,United States Air Force,Chiefs of Staff","0.8778,0.8746,0.6539","Person,Organization,Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),United States Air Force,Politics,US Senator Kamala Harris (CA),United States Air Force,Political Body,Politician","875006493984149509,875006493984149509,942792080052576256,847878884917886977,875006493984149509,942792080052576256,1068583660914266113,1070032753834438656","Kamala Harris,Kamala Harris,United States Air Force,Politics,Kamala Harris,United States Air Force,Government institutions,Political figures"
"27","1662070634434756609","1662070634434756609","803694179079458816",NA,0,NA,NA,"2023-05-26T12:18:13.000Z","We have seen yet another attack on women's fundamental freedoms — this time in South Carolina. 
 
This must end. Congress must pass a federal law to protect reproductive rights in all 50 states.","en",4865,111,2575,1049,"everyone",FALSE,580537,6,15,NA,NA,TRUE,"South Carolina,Congress","0.9554,0.5588","Place,Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,South Carolina,Politics,Political issues","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,1016381785339408384,847878884917886977,900740740468191232","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,South Carolina,Politics,Political issues"
"28","1662104384849715200","1662104384849715200","803694179079458816",NA,0,NA,NA,"2023-05-26T14:32:20.000Z","To Alexis, Angel, Flau’jae, and the entire LSU Tigers women's basketball team, I am so impressed by your poise, strength, and excellence. We cannot wait to celebrate your NCAA Championship at the White House today. https://t.co/7XmTVm7run","en",3881,31,337,620,"everyone",FALSE,431942,6,30,NA,"photo",TRUE,"Alexis,Angel,Flau,jae,LSU Tigers,NCAA Championship,White House","0.6146,0.5663,0.4478,0.428,0.5603,0.5322,0.7624","Person,Person,Other,Other,Organization,Other,Place","US Senator Kamala Harris (CA),NCAA Women's Basketball,US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to sports nutrition,athletic apparel,sports apps,fitness venues,Politics,Sports,US Senator Kamala Harris (CA),NCAA Women's Basketball,Politician,Politics,Political Body,Conversation from and about the White House,both as a destination and as political voice,Sports,Conversation from and about the White House,both as a destination and as political voice","875006493984149509,1284135743791620096,1166200814223802368,930466450480840704,875006493984149509,1557697289971322880,706083902411055104,847878884917886977,847900493514891265,875006493984149509,930466450480840704,1070032753834438656,1166200814223802368,1280761628443545600,1284135743791620096,1280761628443545600,706083902411055104,871795678447456256,706083902411055104,847878884917886977,847900493514891265,871795678447456256,1068583660914266113","Kamala Harris,College sports,LSU Tigers,NCAA Women's Basketball,Kamala Harris,Sports & Fitness Business,Basketball,Politics,Sports,Kamala Harris,NCAA Women's Basketball,Political figures,LSU Tigers,Louisiana State University,College sports,Louisiana State University,Basketball,The White House,Basketball,Politics,Sports,The White House,Government institutions"
"29","1662162191816982538","1662162191816982538","803694179079458816",NA,0,NA,NA,"2023-05-26T18:22:02.000Z","Tune in as President Biden, the First Lady, and I welcome the LSU Women’s Basketball team to the White House to celebrate their 2023 NCAA National Championship. https://t.co/RgE5CYmgCX","en",2790,30,227,548,"everyone",FALSE,305550,6,15,NA,NA,TRUE,"Biden,LSU Women’s Basketball,White House,NCAA National Championship","0.8501,0.562,0.593,0.6274","Person,Organization,Place,Other","US President Joe Biden,US Senator Kamala Harris (CA),NCAA Women's Basketball,US President Joe Biden,US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to sports nutrition,athletic apparel,sports apps,fitness venues,US President Joe Biden,Politics,Sports,US Senator Kamala Harris (CA),NCAA Women's Basketball,Politician,Conversation from and about the White House,both as a destination and as political voice,Politics,Sports,Conversation from and about the White House,both as a destination and as political voice,Political Body","10040395078,875006493984149509,1351928810728419332,1284135743791620096,1166200814223802368,930466450480840704,10040395078,875006493984149509,1557697289971322880,10040395078,706083902411055104,847878884917886977,847900493514891265,875006493984149509,930466450480840704,1070032753834438656,1166200814223802368,1280761628443545600,1284135743791620096,1351928810728419332,1280761628443545600,706083902411055104,871795678447456256,706083902411055104,847878884917886977,847900493514891265,871795678447456256,1068583660914266113","Joe Biden,Kamala Harris,Jill Biden,College sports,LSU Tigers,NCAA Women's Basketball,Joe Biden,Kamala Harris,Sports & Fitness Business,Joe Biden,Basketball,Politics,Sports,Kamala Harris,NCAA Women's Basketball,Political figures,LSU Tigers,Louisiana State University,College sports,Jill Biden,Louisiana State University,Basketball,The White House,Basketball,Politics,Sports,The White House,Government institutions"
"30","1662179798259515398","1662179798259515398","803694179079458816",NA,0,NA,NA,"2023-05-26T19:32:00.000Z","I applaud Minnesota leaders for passing paid family and medical leave.
 
This legislation allows working families to recover or care for a loved one without losing a paycheck. @POTUS and I will continue to fight for this basic right in all 50 states.","en",3056,36,297,645,"everyone",FALSE,254382,6,3,NA,NA,TRUE,"Minnesota","0.9418","Place","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician,Minnesota","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656,1004448843033763840","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures,Minnesota"
"31","1662198623663280135","1662198623663280135","803694179079458816",NA,0,NA,NA,"2023-05-26T20:46:48.000Z","The Supreme Court’s decision in Sackett v. EPA puts millions of acres of wetlands at risk of pollution and destruction. Wetlands clean our water, protect our communities from floods, and support critical wildlife.

Our Administration will continue to fight to protect our nation's… https://t.co/Qxq5rVc7VG","en",2999,61,840,734,"everyone",FALSE,343168,6,7,NA,NA,TRUE,"Supreme Court,Sackett,EPA","0.5463,0.764,0.9193","Place,Place,Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),US Environmental Protection Agency,Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,870708323540017153,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,US Environmental Protection Agency,Politics,Kamala Harris,Political figures"
"32","1662250005258706946","1662250005258706946","803694179079458816",NA,0,NA,NA,"2023-05-27T00:10:59.000Z","The 2023 NCAA National Champion LSU Tigers are leaders, role models, and champions – both on and off the court. 
 
They remind us what we can achieve when we work hard and strive with ambition, and it was my honor to help welcome them to the White House. https://t.co/ruAs8Y48Je","en",4916,26,345,748,"everyone",FALSE,601227,6,11,NA,"photo",TRUE,"NCAA National,White House","0.7997,0.6527","Organization,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to sports nutrition,athletic apparel,sports apps,fitness venues,Politics,Sports,US Senator Kamala Harris (CA),Politician,Conversation from and about the White House,both as a destination and as political voice,Politics,Conversation from and about the White House,both as a destination and as political voice,Political Body","875006493984149509,1284135743791620096,875006493984149509,1557697289971322880,847878884917886977,847900493514891265,875006493984149509,1070032753834438656,1280761628443545600,1284135743791620096,1280761628443545600,871795678447456256,847878884917886977,871795678447456256,1068583660914266113","Kamala Harris,College sports,Kamala Harris,Sports & Fitness Business,Politics,Sports,Kamala Harris,Political figures,Louisiana State University,College sports,Louisiana State University,The White House,Politics,The White House,Government institutions"
